1793	2	0	1	1	0	0	0	1	0	1	0
1794	2	.	.	.	.	.	.	.	.	.	.
1797	2	.	1	0	0	1	1	1	0	1	1
1798	2	1	0	0	0	0	0	0	0	0	0
1799	2	0	1	1	1	1	1	1	1	0	1
1800	2	1	0	0	0	0	1	1	1	1	1
1802	2	0	1	1	1	1	1	1	1	1	1
1803	2	0	1	0	1	0	0	1	1	0	1
1804	2	0	1	1	1	1	1	1	1	1	1
1806	2	0	1	1	1	1	1	0	1	1	0
1807	2	0	1	1	1	1	1	1	1	1	1
1808	2	0	1	1	1	0	0	0	1	1	0
1809	2	0	1	1	1	0	0	0	1	1	1
1811	2	0	0	0	1	0	1	0	0	0	0
1814	2	0	0	0	0	0	1	0	1	0	0
1817	2	0	1	1	0	1	1	1	1	1	0
1820	2	0	1	1	1	1	1	1	1	1	1
1821	2	0	0	0	1	0	1	0	0	1	0
1823	2	.	1	1	1	1	1	1	1	1	1
1824	2	0	0	0	1	0	1	1	0	1	1
1826	2	0	0	1	1	1	1	0	1	1	0
1827	2	0	0	0	1	1	1	0	0	0	0
1828	2	0	1	1	1	1	1	1	1	1	1
1830	2	1	0	1	1	0	0	1	1	1	1
1831	2	.	0	0	0	1	1	1	1	1	1
1832	2	.	0	0	0	0	0	0	0	0	0
1834	2	0	1	1	1	1	1	1	1	1	1
1835	2	0	.	.	.	.	.	.	.	.	.
1836	2	.	0	1	1	1	1	0	.	0	1
1839	2	.	1	1	1	1	1	1	1	1	1
1840	2	.	1	1	1	1	1	1	1	0	1
1844	2	0	1	1	1	1	1	1	1	1	1
1846	2	.	0	1	1	1	0	1	0	1	1
1848	2	1	0	0	1	0	0	1	0	1	1
1850	2	0	0	0	0	0	0	0	0	1	0
1856	2	.	1	1	0	0	0	1	1	1	1
1859	2	.	1	1	0	0	0	1	0	1	1
1861	2	.	1	1	1	1	1	0	0	1	1
1864	2	0	1	1	1	0	0	1	1	1	1
1865	2	0	1	1	1	1	1	1	1	1	1
1867	2	.	.	.	.	.	.	.	.	.	.
1868	2	0	0	1	1	1	1	0	0	0	0
1871	2	.	1	0	0	1	0	1	1	1	1
1872	2	0	.	.	.	.	.	.	.	.	.
1873	2	0	1	1	1	1	0	1	1	1	1
1874	2	0	1	1	1	1	1	1	1	1	1
1876	2	0	1	1	1	1	1	1	1	0	1
1877	2	1	1	1	1	1	1	1	1	1	1
1879	2	0	1	1	1	1	1	1	1	1	1
1881	2	0	1	1	1	1	1	1	1	1	1
1883	2	.	.	.	.	.	.	.	.	.	.
1885	2	0	0	1	0	0	1	0	1	0	0
1888	2	0	0	0	0	0	0	0	0	0	0
1889	2	.	.	.	.	.	.	.	.	.	.
1890	2	0	1	0	1	0	0	0	1	0	0
1892	2	.	1	1	1	0	0	1	0	0	1
1893	2	.	1	1	1	0	0	1	1	1	1
1895	2	0	1	0	1	0	1	1	1	1	1
1897	2	1	0	1	1	1	1	1	1	1	1
1898	2	0	0	1	1	1	1	1	0	1	0
1899	2	0	0	0	1	0	1	1	1	1	1
1900	2	0	0	0	0	0	0	1	1	1	0
1901	2	.	1	1	1	0	0	1	1	1	1
1902	2	.	0	0	.	0	1	1	0	0	0
1903	2	0	0	0	0	0	0	1	0	0	1
1904	2	0	1	1	1	0	.	.	1	1	1
1905	2	0	1	1	0	1	1	1	1	1	1
1908	2	0	0	0	0	0	0	0	0	0	0
1910	2	0	0	1	1	1	1	1	1	1	1
1915	2	0	1	1	1	1	1	1	1	0	1
1916	2	0	1	1	1	1	1	1	1	1	1
1918	2	.	1	1	1	1	0	1	0	1	0
1919	2	0	1	1	1	1	0	1	1	1	1
1920	2	0	1	1	1	1	1	1	0	0	1
1921	2	0	0	0	0	1	0	1	0	1	1
1924	2	0	1	1	1	1	1	1	1	1	1
1927	2	.	1	1	0	0	1	0	0	1	0
1928	2	0	1	1	1	1	1	1	0	1	1
1929	2	.	0	1	1	0	1	0	1	0	0
