     3.000 1 1 1 1 0 1 1 0 1      0.010      0.254      0.000      0.441      0.295    4
     3.000 1 1 0 0 0 1 0 1 1      0.115      0.009      0.001      0.838      0.038    4
     3.000 1 1 0 1 0 1 1 1 1      0.083      0.268      0.000      0.606      0.043    4
     3.000 1 1 1 0 0 1 0 0 1      0.015      0.009      0.002      0.683      0.291    4
     2.000 0 1 1 0 0 0 1 1 1      0.271      0.011      0.001      0.559      0.158    4
     2.000 1 1 1 0 0 1 1 * 1      0.005      0.026      0.000      0.962      0.008    4
     2.000 1 1 0 0 0 1 0 1 0      0.176      0.002      0.045      0.450      0.328    4
     2.000 1 1 1 * 0 1 0 1 1      0.011      0.132      0.000      0.756      0.101    4
     2.000 1 0 1 0 * 1 1 1 1      0.216      0.195      0.000      0.576      0.013    4
     2.000 1 0 1 0 0 1 1 0 1      0.280      0.005      0.001      0.675      0.039    4
     2.000 1 1 0 0 0 1 0 0 1      0.147      0.003      0.033      0.572      0.245    4
     2.000 1 1 0 1 0 1 1 0 1      0.119      0.103      0.001      0.465      0.312    4
     2.000 1 1 1 0 0 0 1 0 1      0.011      0.004      0.001      0.621      0.363    4
     1.000 1 0 1 0 0 1 1 1 0      0.362      0.004      0.001      0.576      0.057    4
     1.000 1 0 * 0 0 1 1 1 1      0.326      0.009      0.000      0.661      0.004    4
     1.000 1 1 1 0 0 1 0 * *      0.012      0.019      0.002      0.806      0.160    4
     1.000 1 1 1 0 0 * 1 1 0      0.012      0.011      0.000      0.825      0.153    4
     1.000 1 1 * 0 0 1 * * *      0.015      0.022      0.002      0.919      0.044    4
     1.000 0 1 1 0 0 1 1 0 1      0.265      0.012      0.001      0.601      0.121    4
     1.000 1 1 1 * 0 1 1 1 *      0.005      0.144      0.000      0.823      0.028    4
     1.000 0 1 1 0 0 1 0 1 1      0.340      0.020      0.001      0.530      0.109    4
     1.000 1 1 0 0 * 1 * 1 0      0.146      0.057      0.011      0.477      0.309    4
     1.000 1 1 1 0 0 1 0 * 1      0.012      0.023      0.000      0.893      0.073    4
     1.000 1 1 * 0 0 1 1 1 1      0.010      0.025      0.000      0.961      0.004    4
     1.000 1 1 1 0 * 1 1 1 0      0.013      0.193      0.000      0.620      0.173    4
     1.000 1 1 1 0 * * 1 1 1      0.005      0.365      0.000      0.604      0.026    4
     1.000 1 1 0 0 0 0 1 0 1      0.106      0.002      0.027      0.546      0.320    4
     1.000 0 1 1 * 0 1 1 1 1      0.181      0.158      0.000      0.621      0.039    4
     1.000 1 1 1 * 0 1 1 0 1      0.008      0.075      0.000      0.811      0.106    4
     1.000 1 1 0 0 0 1 1 0 0      0.129      0.001      0.044      0.481      0.344    4
     1.000 * 1 1 0 0 1 1 1 1      0.021      0.027      0.000      0.946      0.006    4
     1.000 1 0 1 1 0 1 * 1 1      0.294      0.235      0.000      0.388      0.083    4
     1.000 1 1 0 0 0 0 1 1 1      0.089      0.005      0.001      0.853      0.052    4
     1.000 1 1 1 0 * 1 1 0 1      0.009      0.214      0.000      0.667      0.110    4
     1.000 1 1 1 0 0 1 1 0 0      0.013      0.004      0.002      0.572      0.408    4
     1.000 0 1 * 0 0 1 1 1 1      0.331      0.023      0.000      0.632      0.013    4
     1.000 1 1 0 0 0 1 1 1 0      0.117      0.004      0.001      0.816      0.061    4
     1.000 1 1 0 0 0 0 0 1 1      0.146      0.003      0.027      0.516      0.308    4
     1.000 0 1 1 0 0 1 1 1 0      0.328      0.009      0.002      0.491      0.169    4
     1.000 1 1 1 * 0 0 1 1 1      0.009      0.073      0.000      0.777      0.141    4
     1.000 0 1 1 0 0 1 1 1 *      0.203      0.027      0.000      0.732      0.038    4
     1.000 1 1 0 0 0 1 1 0 1      0.083      0.005      0.001      0.873      0.039    4
     1.000 1 1 1 0 0 1 1 * 0      0.012      0.011      0.000      0.860      0.117    4
     1.000 1 1 0 0 0 1 1 * 0      0.119      0.004      0.008      0.765      0.104    4
    35.000 1 1 1 1 1 0 0 1 1      0.001      0.319      0.000      0.004      0.676    5
    32.000 1 1 1 1 1 0 0 0 0      0.000      0.001      0.005      0.000      0.995    5
    22.000 1 1 1 1 1 0 1 1 0      0.001      0.126      0.000      0.003      0.870    5
    21.000 1 1 1 1 1 1 1 0 0      0.001      0.163      0.000      0.004      0.831    5
    17.000 1 1 1 1 1 0 0 1 0      0.000      0.014      0.001      0.000      0.985    5
    16.000 1 1 1 1 1 1 0 1 0      0.002      0.267      0.000      0.003      0.728    5
    15.000 0 1 1 1 1 0 0 0 0      0.001      0.000      0.068      0.000      0.931    5
    15.000 1 1 1 0 0 0 0 0 0      0.001      0.000      0.141      0.009      0.848    5
    13.000 1 1 1 1 1 1 0 0 1      0.002      0.389      0.000      0.005      0.604    5
    11.000 1 1 1 1 1 0 1 0 0      0.000      0.008      0.001      0.000      0.991    5
    10.000 0 1 1 1 1 0 0 1 0      0.004      0.004      0.011      0.000      0.981    5
     7.000 1 1 1 0 0 0 0 0 1      0.007      0.001      0.020      0.146      0.826    5
     7.000 0 0 1 1 1 0 0 1 1      0.460      0.028      0.022      0.000      0.489    5
     7.000 1 1 1 1 1 0 0 0 1      0.000      0.024      0.001      0.001      0.974    5
     7.000 0 1 1 1 1 0 0 1 1      0.021      0.121      0.001      0.001      0.855    5
     7.000 1 1 0 1 0 1 1 0 0      0.056      0.008      0.016      0.077      0.842    5
     6.000 1 1 1 1 1 1 0 0 0      0.000      0.019      0.001      0.000      0.979    5
     6.000 1 1 1 1 1 0 1 0 1      0.001      0.201      0.000      0.005      0.793    5
     6.000 1 1 1 1 0 0 0 0 0      0.000      0.000      0.024      0.001      0.975    5
     6.000 0 1 1 0 1 1 1 1 0      0.265      0.195      0.001      0.071      0.468    5
     5.000 1 1 1 1 0 0 0 1 1      0.006      0.052      0.000      0.094      0.847    5
     5.000 0 1 1 1 1 1 1 0 0      0.018      0.055      0.002      0.001      0.924    5
     5.000 1 1 1 0 1 0 1 0 0      0.001      0.003      0.004      0.005      0.986    5
     5.000 1 0 1 1 1 0 0 0 0      0.002      0.000      0.116      0.000      0.881    5
     5.000 0 1 1 0 1 0 0 1 1      0.115      0.043      0.009      0.016      0.818    5
     5.000 1 0 1 0 0 0 1 0 0      0.100      0.000      0.340      0.042      0.518    5
     5.000 1 1 1 0 1 0 1 1 0      0.007      0.048      0.001      0.047      0.898    5
     4.000 0 1 1 0 1 0 0 1 0      0.022      0.001      0.068      0.001      0.908    5
     4.000 1 1 1 0 1 0 0 1 1      0.010      0.137      0.001      0.068      0.784    5
     4.000 0 0 1 1 1 1 1 0 0      0.406      0.013      0.035      0.000      0.546    5
     4.000 1 1 1 0 1 0 0 1 0      0.002      0.005      0.005      0.005      0.983    5
     4.000 1 1 1 0 1 1 0 0 1      0.011      0.173      0.001      0.088      0.726    5
     4.000 1 0 1 1 1 1 0 0 1      0.076      0.188      0.003      0.004      0.729    5
     4.000 1 0 1 1 1 0 1 1 0      0.046      0.052      0.002      0.002      0.898    5
     4.000 1 1 1 0 1 1 1 0 0      0.008      0.063      0.001      0.063      0.865    5
     4.000 1 1 1 0 1 0 0 0 0      0.000      0.000      0.031      0.001      0.968    5
     3.000 1 0 1 1 1 0 1 0 0      0.010      0.003      0.018      0.000      0.969    5
     3.000 0 1 1 0 0 1 1 0 0      0.215      0.002      0.046      0.172      0.565    5
     3.000 1 1 1 1 0 0 1 1 0      0.004      0.017      0.000      0.061      0.917    5
     3.000 1 1 0 1 1 0 0 1 1      0.020      0.149      0.002      0.005      0.824    5
     3.000 0 0 1 1 1 0 0 1 0      0.111      0.001      0.209      0.000      0.679    5
     3.000 1 1 1 0 1 0 0 0 1      0.002      0.009      0.005      0.009      0.975    5
     3.000 0 1 1 1 1 1 0 1 0      0.025      0.097      0.002      0.001      0.876    5
     3.000 1 1 1 1 0 0 0 0 1      0.001      0.003      0.003      0.011      0.981    5
     3.000 1 1 0 0 1 0 1 1 1      0.163      0.226      0.001      0.279      0.331    5
     3.000 1 1 0 0 1 1 1 1 0      0.200      0.191      0.001      0.248      0.359    5
     3.000 0 1 1 1 1 1 0 0 0      0.005      0.006      0.016      0.000      0.973    5
     3.000 1 1 1 1 0 0 0 1 0      0.001      0.002      0.004      0.007      0.987    5
     3.000 1 1 1 1 0 1 0 0 1      0.008      0.067      0.001      0.123      0.801    5
     3.000 1 1 1 1 0 1 1 1 0      0.013      0.204      0.000      0.366      0.417    5
     3.000 1 1 1 0 0 1 0 0 0      0.008      0.001      0.031      0.121      0.839    5
     2.000 1 1 0 1 1 0 0 0 1      0.005      0.009      0.016      0.001      0.969    5
     2.000 0 0 1 1 1 0 0 0 1      0.124      0.002      0.203      0.000      0.671    5
     2.000 0 1 1 1 1 0 1 0 0      0.003      0.002      0.010      0.000      0.985    5
     2.000 0 1 1 0 1 0 0 0 1      0.025      0.003      0.066      0.002      0.905    5
     2.000 0 1 0 1 0 0 0 1 1      0.440      0.003      0.092      0.011      0.453    5
     2.000 0 1 1 0 1 1 1 0 1      0.242      0.279      0.001      0.098      0.381    5
     2.000 1 0 1 0 0 0 0 1 0      0.134      0.000      0.340      0.038      0.487    5
     2.000 1 0 1 0 1 1 0 0 0      0.077      0.002      0.154      0.004      0.762    5
     2.000 1 1 0 1 1 0 1 1 0      0.014      0.051      0.002      0.003      0.929    5
     2.000 0 0 1 1 1 0 1 0 0      0.082      0.001      0.206      0.000      0.712    5
     2.000 1 1 0 0 0 0 0 1 0      0.046      0.000      0.340      0.058      0.556    5
     2.000 1 0 1 0 1 0 1 0 0      0.047      0.001      0.106      0.004      0.842    5
     2.000 0 1 1 0 1 0 1 1 0      0.078      0.014      0.009      0.010      0.889    5
     2.000 1 1 0 1 1 0 0 0 0      0.001      0.000      0.103      0.000      0.896    5
     2.000 0 1 1 1 1 0 1 1 0      0.015      0.041      0.001      0.001      0.942    5
     2.000 1 1 1 1 1 * 0 0 1      0.001      0.196      0.000      0.003      0.800    5
     2.000 0 1 1 1 0 1 0 1 1      0.235      0.205      0.001      0.135      0.424    5
     2.000 0 1 1 1 0 0 0 0 0      0.002      0.000      0.277      0.000      0.721    5
     2.000 0 1 1 0 0 0 0 1 0      0.056      0.000      0.260      0.015      0.668    5
     2.000 1 1 1 1 0 1 0 1 0      0.007      0.042      0.001      0.079      0.871    5
     2.000 0 1 1 0 1 1 1 0 0      0.095      0.019      0.013      0.014      0.859    5
     2.000 1 0 1 1 0 0 0 0 0      0.006      0.000      0.405      0.000      0.589    5
     2.000 0 1 1 1 1 0 0 0 1      0.005      0.007      0.010      0.000      0.977    5
     2.000 1 0 1 1 1 0 0 1 1      0.064      0.148      0.002      0.003      0.782    5
     2.000 1 1 0 1 0 1 1 1 0      0.142      0.078      0.001      0.364      0.416    5
     2.000 1 1 0 0 1 0 1 1 0      0.073      0.017      0.014      0.044      0.851    5
     2.000 0 1 0 1 1 1 0 0 1      0.240      0.050      0.039      0.001      0.670    5
     2.000 0 1 1 1 0 0 0 0 1      0.016      0.001      0.052      0.002      0.929    5
     2.000 1 1 1 0 0 0 0 1 0      0.006      0.001      0.022      0.091      0.880    5
     2.000 1 1 0 1 1 1 0 0 0      0.005      0.007      0.025      0.000      0.963    5
     2.000 0 1 1 0 0 0 1 0 1      0.191      0.002      0.030      0.211      0.566    5
     2.000 1 0 1 0 1 0 0 1 1      0.284      0.043      0.012      0.041      0.619    5
     2.000 0 1 1 0 0 0 0 1 1      0.252      0.004      0.030      0.192      0.523    5
     2.000 0 0 1 1 1 1 0 0 0      0.124      0.001      0.277      0.000      0.597    5
     1.000 1 1 1 0 * 1 * * 0      0.012      0.117      0.003      0.400      0.469    5
     1.000 1 1 1 1 0 1 0 0 0      0.002      0.002      0.005      0.009      0.981    5
     1.000 0 0 1 * 1 0 0 1 0      0.173      0.001      0.375      0.000      0.451    5
     1.000 1 0 1 1 1 1 0 1 0      0.074      0.118      0.003      0.003      0.802    5
     1.000 1 0 1 1 0 1 0 1 0      0.222      0.013      0.016      0.048      0.700    5
     1.000 0 1 1 1 1 0 0 * 1      0.014      0.068      0.006      0.001      0.912    5
     1.000 0 1 1 0 1 1 0 0 0      0.027      0.002      0.098      0.001      0.872    5
     1.000 1 1 0 0 1 1 1 0 0      0.089      0.023      0.020      0.059      0.810    5
     1.000 1 0 1 1 1 1 0 0 0      0.017      0.007      0.028      0.000      0.947    5
     1.000 1 0 * 1 0 1 1 0 0      0.298      0.006      0.049      0.042      0.605    5
     1.000 1 1 1 * 1 1 0 0 1      0.004      0.334      0.000      0.026      0.635    5
     1.000 1 1 0 1 1 1 0 1 0      0.024      0.119      0.003      0.004      0.850    5
     1.000 1 0 1 0 1 1 1 0 0      0.246      0.020      0.019      0.037      0.678    5
     1.000 1 1 1 0 0 0 0 * 1      0.013      0.006      0.007      0.468      0.506    5
     1.000 1 0 1 0 1 1 0 0 1      0.324      0.053      0.016      0.051      0.556    5
     1.000 1 * 1 0 1 0 0 1 1      0.062      0.119      0.003      0.063      0.753    5
     1.000 1 1 0 0 0 0 0 0 1      0.050      0.000      0.321      0.094      0.535    5
     1.000 1 0 1 1 1 0 * 0 0      0.005      0.001      0.082      0.000      0.912    5
     1.000 1 1 1 0 0 * 0 0 0      0.004      0.000      0.102      0.049      0.845    5
     1.000 1 1 1 0 1 1 0 0 0      0.003      0.007      0.007      0.007      0.976    5
     1.000 1 0 1 0 1 0 0 0 1      0.073      0.003      0.107      0.006      0.812    5
     1.000 0 1 1 1 0 0 1 1 1      0.177      0.110      0.001      0.135      0.578    5
     1.000 1 1 1 1 * 0 0 0 0      0.000      0.001      0.009      0.000      0.990    5
     1.000 1 1 * 1 0 0 1 1 0      0.009      0.016      0.002      0.060      0.913    5
     1.000 1 1 1 0 0 0 * 1 0      0.010      0.002      0.011      0.296      0.680    5
     1.000 0 1 0 1 1 0 1 1 0      0.143      0.013      0.030      0.001      0.812    5
     1.000 1 1 0 1 0 1 0 1 0      0.078      0.015      0.016      0.074      0.817    5
     1.000 1 1 1 1 1 1 0 0 *      0.001      0.200      0.001      0.003      0.796    5
     1.000 1 1 1 1 1 1 0 * 0      0.001      0.161      0.000      0.002      0.836    5
     1.000 1 1 * 0 1 1 * 0 1      0.026      0.381      0.001      0.200      0.392    5
     1.000 0 1 1 0 1 0 0 * 0      0.011      0.001      0.222      0.000      0.765    5
     1.000 0 1 1 1 0 1 1 1 0      0.205      0.087      0.001      0.113      0.593    5
     1.000 1 1 0 0 1 0 0 1 1      0.105      0.051      0.013      0.066      0.764    5
     1.000 0 1 0 0 1 0 1 1 0      0.438      0.003      0.113      0.005      0.441    5
     1.000 0 1 0 1 0 0 1 1 0      0.333      0.001      0.107      0.008      0.550    5
     1.000 0 1 1 1 1 0 * 0 1      0.009      0.031      0.007      0.001      0.952    5
     1.000 0 1 1 1 0 0 1 0 0      0.010      0.000      0.050      0.001      0.938    5
     1.000 0 1 * 1 1 1 0 0 1      0.056      0.143      0.007      0.001      0.793    5
     1.000 0 1 * 1 1 1 0 1 0      0.053      0.087      0.008      0.001      0.851    5
     1.000 0 1 1 0 0 1 0 1 0      0.281      0.003      0.045      0.155      0.517    5
     1.000 0 0 1 1 1 0 1 1 0      0.356      0.011      0.026      0.000      0.607    5
     1.000 1 0 1 1 1 0 0 1 0      0.014      0.005      0.019      0.000      0.962    5
     1.000 0 1 0 1 1 0 0 1 1      0.205      0.039      0.028      0.001      0.726    5
     1.000 1 1 0 0 1 0 0 1 0      0.021      0.002      0.102      0.005      0.871    5
     1.000 0 1 1 * 1 0 0 1 1      0.049      0.098      0.004      0.005      0.844    5
     1.000 0 1 1 0 1 0 1 0 0      0.016      0.001      0.064      0.001      0.918    5
     1.000 1 1 0 1 1 1 1 0 0      0.018      0.068      0.003      0.004      0.907    5
     1.000 0 1 1 1 1 0 * * 0      0.005      0.009      0.028      0.000      0.958    5
     1.000 1 1 0 1 0 0 0 1 1      0.069      0.019      0.010      0.090      0.812    5
     1.000 1 1 0 0 1 * 0 0 0      0.009      0.001      0.360      0.002      0.629    5
     1.000 0 1 1 0 1 0 1 1 1      0.225      0.242      0.001      0.083      0.450    5
     1.000 1 1 1 * 1 0 0 1 1      0.004      0.272      0.000      0.021      0.704    5
     1.000 1 1 0 0 1 0 0 0 0      0.003      0.000      0.440      0.000      0.557    5
     1.000 0 1 1 1 1 1 0 0 1      0.026      0.158      0.002      0.001      0.813    5
     1.000 1 1 1 1 0 * 1 0 0      0.003      0.009      0.002      0.035      0.950    5
     1.000 1 1 1 1 1 0 0 * 1      0.001      0.198      0.000      0.003      0.798    5
     1.000 1 1 1 1 1 0 0 0 *      0.000      0.010      0.003      0.000      0.987    5
     1.000 1 1 0 0 0 1 0 0 0      0.048      0.000      0.424      0.066      0.461    5
     1.000 1 0 1 0 1 1 0 1 0      0.313      0.033      0.018      0.033      0.603    5
     1.000 1 1 1 1 0 0 1 0 1      0.005      0.029      0.000      0.098      0.868    5
     1.000 1 1 1 0 1 0 0 * *      0.003      0.033      0.012      0.018      0.933    5
     1.000 1 1 1 0 0 0 1 0 0      0.005      0.000      0.020      0.093      0.882    5
     1.000 1 1 1 * 0 0 0 0 0      0.001      0.000      0.061      0.003      0.935    5
     1.000 1 0 1 1 1 1 * * 0      0.073      0.231      0.008      0.006      0.683    5
     1.000 0 1 1 0 1 0 1 0 1      0.085      0.024      0.009      0.017      0.865    5
     1.000 1 1 1 * 0 1 0 0 1      0.012      0.037      0.001      0.419      0.531    5
     1.000 1 0 0 1 1 0 0 1 0      0.098      0.001      0.293      0.000      0.607    5
     1.000 1 1 0 0 1 0 1 0 1      0.078      0.029      0.013      0.072      0.808    5
     1.000 0 1 1 1 0 0 0 1 0      0.014      0.001      0.053      0.001      0.931    5
     1.000 1 1 1 1 0 0 1 0 0      0.001      0.001      0.003      0.007      0.988    5
     1.000 1 1 0 1 1 0 1 0 0      0.003      0.003      0.016      0.000      0.978    5
     1.000 0 1 1 * 1 0 1 0 0      0.007      0.002      0.027      0.000      0.964    5
     1.000 1 1 1 0 1 1 0 1 0      0.011      0.111      0.001      0.058      0.818    5
     1.000 0 1 1 0 0 * 0 1 0      0.150      0.001      0.171      0.073      0.605    5
     1.000 1 0 0 1 1 0 0 1 1      0.447      0.035      0.034      0.002      0.482    5
     1.000 0 1 0 1 1 1 0 1 0      0.224      0.030      0.042      0.001      0.703    5
     1.000 0 1 1 1 0 0 0 1 1      0.075      0.016      0.007      0.021      0.880    5
     1.000 1 1 1 0 * 0 0 1 0      0.003      0.004      0.009      0.027      0.957    5
     1.000 0 1 1 1 1 0 0 * *      0.007      0.027      0.027      0.000      0.939    5
     1.000 1 1 0 0 1 0 1 0 0      0.015      0.001      0.097      0.005      0.882    5
     1.000 1 1 0 0 0 * 0 0 1      0.103      0.002      0.163      0.356      0.376    5
     1.000 1 1 1 1 1 * 0 1 0      0.001      0.122      0.000      0.002      0.875    5
     1.000 1 1 1 * 0 0 0 1 1      0.011      0.031      0.001      0.346      0.611    5
     1.000 0 1 1 0 1 0 0 0 0      0.003      0.000      0.334      0.000      0.662    5
     1.000 1 1 1 * 1 0 1 1 0      0.003      0.104      0.000      0.015      0.878    5
     1.000 1 1 1 0 0 0 0 0 *      0.003      0.000      0.096      0.061      0.840    5
     1.000 1 1 0 1 0 1 0 0 0      0.016      0.001      0.115      0.008      0.860    5
     1.000 1 1 1 1 * 0 0 1 1      0.002      0.268      0.000      0.021      0.708    5
