1615	2	0	37	0	0	0	0	0	0	0	0	0	1
1617	2	.	44.57	1	0	0	0	0	0	0	1	1	1
1618	2	0	67.4	1	1	1	1	1	1	0	1	1	1
1619	2	0	39.28	0	0	0	0	1	1	0	0	0	0
1621	2	0	.	0	1	1	1	1	1	1	0	1	1
1622	2	0	51.56	0	1	1	1	1	1	1	1	1	1
1623	2	.	35.41	1	1	0	1	0	0	0	0	1	0
1625	2	.	.	0	0	0	0	0	0	1	1	1	1
1626	2	0	74.78	0	1	1	1	1	1	1	1	1	1
1629	2	0	43.5	1	0	1	1	1	1	1	1	0	0
1632	2	0	65.22	1	1	1	1	1	1	1	1	1	1
1634	2	0	44.59	1	0	0	0	0	0	0	0	0	0
1636	2	.	52.62	0	1	1	0	1	0	1	1	0	0
1639	2	0	46.18	0	1	0	1	1	1	1	1	1	1
1640	2	0	.	1	1	1	1	1	1	1	1	1	0
1641	2	0	.	1	1	1	1	1	1	1	1	1	1
1642	2	0	41.32	1	1	1	1	0	0	0	0	0	1
1643	2	0	71.79	1	1	1	1	0	1	0	0	1	0
1646	2	.	.	0	1	1	1	1	1	0	1	1	1
1647	2	0	72.25	0	1	1	1	.	1	1	0	0	1
1649	2	0	55.44	1	1	1	0	1	1	1	.	1	1
1653	2	0	65.2	1	1	1	1	1	1	1	0	0	1
1654	2	1	72.25	1	1	1	1	1	1	1	1	1	0
1656	2	0	.	1	1	1	1	1	1	1	1	1	1
1657	2	.	.	0	1	1	1	1	1	1	1	1	1
1658	2	0	78.7	0	1	1	1	1	1	0	0	1	0
1660	2	0	63.61	1	1	0	1	1	1	1	1	0	1
1661	2	0	76.45	0	.	.	.	.	.	.	.	.	.
1663	2	0	53.2	0	0	0	0	0	1	1	1	1	1
1665	2	0	62.48	1	1	1	1	1	1	1	0	1	0
1667	2	0	62.42	1	0	1	1	0	1	0	0	1	0
1668	2	0	75.73	0	1	1	1	1	1	1	1	1	1
1670	2	.	.	0	1	1	0	1	1	0	0	1	1
